unitid,university_name,year,Cohort_type,Graduation_rate_status_in_cohort,Cohort,Total,Total_men,Total_women,American_Indian_total,American_Indian_men,American_Indian_women,Asian_total,Asian_men,Asian_women,Black_total,Black_men,Black_women,Hispanic_total,Hispanic_men,Hispanic_women,Native_Hawaiian_total,Native_Hawaiian_men,Native_Hawaiian_women,White_total,White_men,White_women,Two_or_more_races_total,Two_or_more_races_men,Two_or_more_races_women,Race_unknown_total,Race_unknown_men,Race_unknown_women,Nonresident_alien_total,Nonresident_alien_men
186876,Stockton University,2020,4,20,1,214,93.0,121.0,1.0,0.0,1.0,9.0,6.0,3.0,16.0,11.0,5.0,33.0,16.0,17.0,0.0,0.0,0.0,145.0,57.0,88.0,8.0,3.0,5.0,2.0,0.0,2.0,0.0,0.0
186876,Stockton University,2020,6,10,2,1185,451.0,734.0,1.0,0.0,1.0,57.0,26.0,31.0,82.0,35.0,47.0,147.0,55.0,92.0,4.0,2.0,2.0,847.0,313.0,534.0,26.0,8.0,18.0,18.0,9.0,9.0,3.0,3.0
186876,Stockton University,2020,7,11,2,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2020,8,12,2,1181,447.0,734.0,1.0,0.0,1.0,57.0,26.0,31.0,81.0,34.0,47.0,147.0,55.0,92.0,4.0,2.0,2.0,844.0,310.0,534.0,26.0,8.0,18.0,18.0,9.0,9.0,3.0,3.0
186876,Stockton University,2020,9,13,2,871,303.0,568.0,0.0,0.0,0.0,46.0,18.0,28.0,52.0,16.0,36.0,95.0,29.0,66.0,3.0,1.0,2.0,644.0,226.0,418.0,16.0,4.0,12.0,13.0,7.0,6.0,2.0,2.0
186876,Stockton University,2020,12,16,2,871,303.0,568.0,0.0,0.0,0.0,46.0,18.0,28.0,52.0,16.0,36.0,95.0,29.0,66.0,3.0,1.0,2.0,644.0,226.0,418.0,16.0,4.0,12.0,13.0,7.0,6.0,2.0,2.0
186876,Stockton University,2020,13,17,2,688,220.0,468.0,0.0,0.0,0.0,39.0,15.0,24.0,36.0,8.0,28.0,71.0,19.0,52.0,3.0,1.0,2.0,511.0,166.0,345.0,14.0,3.0,11.0,13.0,7.0,6.0,1.0,1.0
186876,Stockton University,2020,14,18,2,162,73.0,89.0,0.0,0.0,0.0,5.0,2.0,3.0,13.0,6.0,7.0,20.0,10.0,10.0,0.0,0.0,0.0,121.0,53.0,68.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
186876,Stockton University,2020,15,19,2,21,10.0,11.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,12.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2020,16,20,2,214,93.0,121.0,1.0,0.0,1.0,9.0,6.0,3.0,16.0,11.0,5.0,33.0,16.0,17.0,0.0,0.0,0.0,145.0,57.0,88.0,8.0,3.0,5.0,2.0,0.0,2.0,0.0,0.0
186876,Stockton University,2020,40,11,1,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2020,41,31,1,17,9.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,8.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2020,42,32,1,79,42.0,37.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,6.0,6.0,13.0,7.0,6.0,1.0,1.0,0.0,47.0,23.0,24.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0
186876,Stockton University,2020,43,31,2,17,9.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,8.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2020,44,32,2,79,42.0,37.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,6.0,6.0,13.0,7.0,6.0,1.0,1.0,0.0,47.0,23.0,24.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0
186876,Stockton University,2021,2,12,1,1143,427.0,716.0,3.0,1.0,2.0,65.0,28.0,37.0,63.0,22.0,41.0,133.0,53.0,80.0,2.0,1.0,1.0,822.0,302.0,520.0,32.0,11.0,21.0,18.0,8.0,10.0,5.0,1.0
186876,Stockton University,2021,3,13,1,871,304.0,567.0,1.0,0.0,1.0,51.0,21.0,30.0,40.0,8.0,32.0,100.0,38.0,62.0,2.0,1.0,1.0,635.0,222.0,413.0,22.0,7.0,15.0,15.0,6.0,9.0,5.0,1.0
186876,Stockton University,2021,4,20,1,192,78.0,114.0,1.0,0.0,1.0,11.0,5.0,6.0,12.0,7.0,5.0,22.0,10.0,12.0,0.0,0.0,0.0,140.0,52.0,88.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0
186876,Stockton University,2021,6,10,2,1151,431.0,720.0,3.0,1.0,2.0,66.0,28.0,38.0,63.0,22.0,41.0,135.0,53.0,82.0,2.0,1.0,1.0,827.0,306.0,521.0,32.0,11.0,21.0,18.0,8.0,10.0,5.0,1.0
186876,Stockton University,2021,7,11,2,8,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2021,8,12,2,1143,427.0,716.0,3.0,1.0,2.0,65.0,28.0,37.0,63.0,22.0,41.0,133.0,53.0,80.0,2.0,1.0,1.0,822.0,302.0,520.0,32.0,11.0,21.0,18.0,8.0,10.0,5.0,1.0
186876,Stockton University,2021,9,13,2,871,304.0,567.0,1.0,0.0,1.0,51.0,21.0,30.0,40.0,8.0,32.0,100.0,38.0,62.0,2.0,1.0,1.0,635.0,222.0,413.0,22.0,7.0,15.0,15.0,6.0,9.0,5.0,1.0
186876,Stockton University,2021,12,16,2,871,304.0,567.0,1.0,0.0,1.0,51.0,21.0,30.0,40.0,8.0,32.0,100.0,38.0,62.0,2.0,1.0,1.0,635.0,222.0,413.0,22.0,7.0,15.0,15.0,6.0,9.0,5.0,1.0
186876,Stockton University,2021,13,17,2,689,219.0,470.0,1.0,0.0,1.0,39.0,14.0,25.0,27.0,2.0,25.0,71.0,19.0,52.0,2.0,1.0,1.0,517.0,174.0,343.0,14.0,3.0,11.0,13.0,5.0,8.0,5.0,1.0
186876,Stockton University,2021,14,18,2,153,67.0,86.0,0.0,0.0,0.0,10.0,6.0,4.0,10.0,4.0,6.0,23.0,15.0,8.0,0.0,0.0,0.0,102.0,38.0,64.0,6.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0
186876,Stockton University,2021,15,19,2,29,18.0,11.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,6.0,4.0,2.0,0.0,0.0,0.0,16.0,10.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2021,16,20,2,192,78.0,114.0,1.0,0.0,1.0,11.0,5.0,6.0,12.0,7.0,5.0,22.0,10.0,12.0,0.0,0.0,0.0,140.0,52.0,88.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0
186876,Stockton University,2021,40,11,1,8,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2021,41,31,1,12,9.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
186876,Stockton University,2021,42,32,1,68,36.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,6.0,4.0,10.0,4.0,6.0,0.0,0.0,0.0,42.0,25.0,17.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2021,43,31,2,12,9.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
186876,Stockton University,2021,44,32,2,68,36.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,6.0,4.0,10.0,4.0,6.0,0.0,0.0,0.0,42.0,25.0,17.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2023,1,10,1,1564,613.0,951.0,2.0,0.0,2.0,108.0,45.0,63.0,129.0,52.0,77.0,186.0,66.0,120.0,1.0,1.0,0.0,1071.0,422.0,649.0,49.0,19.0,30.0,17.0,7.0,10.0,1.0,1.0
186876,Stockton University,2023,2,12,1,1559,611.0,948.0,2.0,0.0,2.0,108.0,45.0,63.0,129.0,52.0,77.0,186.0,66.0,120.0,1.0,1.0,0.0,1067.0,420.0,647.0,49.0,19.0,30.0,16.0,7.0,9.0,1.0,1.0
186876,Stockton University,2023,3,13,1,1122,421.0,701.0,1.0,0.0,1.0,86.0,35.0,51.0,77.0,29.0,48.0,116.0,38.0,78.0,1.0,1.0,0.0,794.0,300.0,494.0,32.0,12.0,20.0,14.0,5.0,9.0,1.0,1.0
186876,Stockton University,2023,4,20,1,281,98.0,183.0,1.0,0.0,1.0,15.0,7.0,8.0,33.0,13.0,20.0,42.0,12.0,30.0,0.0,0.0,0.0,176.0,60.0,116.0,13.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0
186876,Stockton University,2023,6,10,2,1564,613.0,951.0,2.0,0.0,2.0,108.0,45.0,63.0,129.0,52.0,77.0,186.0,66.0,120.0,1.0,1.0,0.0,1071.0,422.0,649.0,49.0,19.0,30.0,17.0,7.0,10.0,1.0,1.0
186876,Stockton University,2023,7,11,2,5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
186876,Stockton University,2023,8,12,2,1559,611.0,948.0,2.0,0.0,2.0,108.0,45.0,63.0,129.0,52.0,77.0,186.0,66.0,120.0,1.0,1.0,0.0,1067.0,420.0,647.0,49.0,19.0,30.0,16.0,7.0,9.0,1.0,1.0
186876,Stockton University,2023,9,13,2,1122,421.0,701.0,1.0,0.0,1.0,86.0,35.0,51.0,77.0,29.0,48.0,116.0,38.0,78.0,1.0,1.0,0.0,794.0,300.0,494.0,32.0,12.0,20.0,14.0,5.0,9.0,1.0,1.0
186876,Stockton University,2023,12,16,2,1122,421.0,701.0,1.0,0.0,1.0,86.0,35.0,51.0,77.0,29.0,48.0,116.0,38.0,78.0,1.0,1.0,0.0,794.0,300.0,494.0,32.0,12.0,20.0,14.0,5.0,9.0,1.0,1.0
186876,Stockton University,2023,13,17,2,879,302.0,577.0,0.0,0.0,0.0,70.0,24.0,46.0,57.0,23.0,34.0,87.0,27.0,60.0,1.0,1.0,0.0,631.0,215.0,416.0,24.0,8.0,16.0,9.0,4.0,5.0,0.0,0.0
186876,Stockton University,2023,14,18,2,195,95.0,100.0,1.0,0.0,1.0,12.0,8.0,4.0,15.0,6.0,9.0,19.0,6.0,13.0,0.0,0.0,0.0,136.0,69.0,67.0,7.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0
186876,Stockton University,2023,15,19,2,48,24.0,24.0,0.0,0.0,0.0,4.0,3.0,1.0,5.0,0.0,5.0,10.0,5.0,5.0,0.0,0.0,0.0,27.0,16.0,11.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
186876,Stockton University,2023,16,20,2,281,98.0,183.0,1.0,0.0,1.0,15.0,7.0,8.0,33.0,13.0,20.0,42.0,12.0,30.0,0.0,0.0,0.0,176.0,60.0,116.0,13.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0
186876,Stockton University,2023,40,11,1,5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
186876,Stockton University,2023,41,31,1,23,10.0,13.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0,13.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2023,42,32,1,133,82.0,51.0,0.0,0.0,0.0,5.0,2.0,3.0,17.0,9.0,8.0,23.0,14.0,9.0,0.0,0.0,0.0,84.0,54.0,30.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
186876,Stockton University,2023,43,31,2,23,10.0,13.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0,13.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2023,44,32,2,133,82.0,51.0,0.0,0.0,0.0,5.0,2.0,3.0,17.0,9.0,8.0,23.0,14.0,9.0,0.0,0.0,0.0,84.0,54.0,30.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
186876,Stockton University,2022,2,12,1,1183,467.0,716.0,3.0,0.0,3.0,81.0,30.0,51.0,65.0,22.0,43.0,164.0,67.0,97.0,2.0,0.0,2.0,817.0,336.0,481.0,36.0,9.0,27.0,15.0,3.0,12.0,0.0,0.0
186876,Stockton University,2022,3,13,1,900,336.0,564.0,1.0,0.0,1.0,64.0,23.0,41.0,46.0,12.0,34.0,114.0,45.0,69.0,2.0,0.0,2.0,637.0,249.0,388.0,25.0,6.0,19.0,11.0,1.0,10.0,0.0,0.0
186876,Stockton University,2022,4,20,1,190,75.0,115.0,2.0,0.0,2.0,11.0,1.0,10.0,12.0,5.0,7.0,29.0,9.0,20.0,0.0,0.0,0.0,128.0,57.0,71.0,5.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0
186876,Stockton University,2022,6,10,2,1187,470.0,717.0,3.0,0.0,3.0,82.0,31.0,51.0,65.0,22.0,43.0,164.0,67.0,97.0,2.0,0.0,2.0,820.0,338.0,482.0,36.0,9.0,27.0,15.0,3.0,12.0,0.0,0.0
186876,Stockton University,2022,7,11,2,4,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2022,8,12,2,1183,467.0,716.0,3.0,0.0,3.0,81.0,30.0,51.0,65.0,22.0,43.0,164.0,67.0,97.0,2.0,0.0,2.0,817.0,336.0,481.0,36.0,9.0,27.0,15.0,3.0,12.0,0.0,0.0
186876,Stockton University,2022,9,13,2,900,336.0,564.0,1.0,0.0,1.0,64.0,23.0,41.0,46.0,12.0,34.0,114.0,45.0,69.0,2.0,0.0,2.0,637.0,249.0,388.0,25.0,6.0,19.0,11.0,1.0,10.0,0.0,0.0
186876,Stockton University,2022,12,16,2,900,336.0,564.0,1.0,0.0,1.0,64.0,23.0,41.0,46.0,12.0,34.0,114.0,45.0,69.0,2.0,0.0,2.0,637.0,249.0,388.0,25.0,6.0,19.0,11.0,1.0,10.0,0.0,0.0
186876,Stockton University,2022,13,17,2,730,259.0,471.0,1.0,0.0,1.0,52.0,14.0,38.0,30.0,11.0,19.0,90.0,32.0,58.0,1.0,0.0,1.0,526.0,197.0,329.0,21.0,4.0,17.0,9.0,1.0,8.0,0.0,0.0
186876,Stockton University,2022,14,18,2,146,70.0,76.0,0.0,0.0,0.0,11.0,8.0,3.0,12.0,1.0,11.0,21.0,11.0,10.0,1.0,0.0,1.0,96.0,48.0,48.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0
186876,Stockton University,2022,15,19,2,24,7.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,15.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2022,16,20,2,190,75.0,115.0,2.0,0.0,2.0,11.0,1.0,10.0,12.0,5.0,7.0,29.0,9.0,20.0,0.0,0.0,0.0,128.0,57.0,71.0,5.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0
186876,Stockton University,2022,40,11,1,4,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2022,41,31,1,12,4.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2022,42,32,1,81,52.0,29.0,0.0,0.0,0.0,5.0,5.0,0.0,6.0,5.0,1.0,20.0,12.0,8.0,0.0,0.0,0.0,44.0,28.0,16.0,5.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0
186876,Stockton University,2022,43,31,2,12,4.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186876,Stockton University,2022,44,32,2,81,52.0,29.0,0.0,0.0,0.0,5.0,5.0,0.0,6.0,5.0,1.0,20.0,12.0,8.0,0.0,0.0,0.0,44.0,28.0,16.0,5.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2019,2,12,1,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2019,3,13,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2019,4,20,1,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2019,6,10,2,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2019,8,12,2,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2019,9,13,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2019,12,16,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2019,14,18,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2019,16,20,2,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2019,41,31,1,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2019,43,31,2,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2018,2,12,1,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2018,3,13,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2018,4,20,1,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2018,6,10,2,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2018,8,12,2,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2018,9,13,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2018,12,16,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2018,14,18,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2018,16,20,2,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2018,42,32,1,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2018,44,32,2,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2020,2,12,1,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2020,4,20,1,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2020,6,10,2,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2020,8,12,2,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2020,16,20,2,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2021,2,12,1,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
186900,Talmudical Academy-New Jersey,2021,3,13,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2021,4,20,1,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
186900,Talmudical Academy-New Jersey,2021,6,10,2,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
186900,Talmudical Academy-New Jersey,2021,8,12,2,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
186900,Talmudical Academy-New Jersey,2021,9,13,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186900,Talmudical Academy-New Jersey,2021,12,16,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
